Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,Emision
2026-07-15,17.5,6.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-16,19.8,8.5,1.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-17,18.6,8.8,4.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-18,13.1,5.6,0.2,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-19,13.3,5.7,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-20,12.0,7.4,3.4,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-21,9.2,4.0,1.9,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-22,10.7,2.6,0.1,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-23,12.6,3.8,0.1,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-24,16.0,8.1,0.9,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-25,17.3,8.2,1.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-26,12.4,5.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-27,16.3,9.1,2.1,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-28,13.3,5.6,0.3,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-29,11.6,4.5,1.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-30,16.1,6.7,2.1,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-07-31,18.8,12.8,3.5,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:44-03:00
2026-08-01,14.2,8.0,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:44-03:00
2026-08-02,14.1,9.0,1.6,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:44-03:00
2026-08-03,17.5,8.7,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:44-03:00
2026-08-04,12.4,3.0,0.5,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:44-03:00
2026-08-05,15.3,9.2,4.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:44-03:00
2026-08-06,12.3,5.4,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:44-03:00
2026-08-07,10.3,5.3,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:44-03:00
