Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,CalidadDato,Emision
2026-05-16,11.3,4.7,1.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-05-17,15.3,-3.7,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-05-18,15.5,1.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-05-19,19.3,-2.2,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-05-20,13.1,0.9,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-05-21,12.4,2.3,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-05-22,13.8,1.4,0.25,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-05-23,12.7,2.8,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-05-24,15.5,4.2,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-05-25,15.9,4.3,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-05-26,18.7,-0.5,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-05-27,15.2,6.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-05-28,12.8,7.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-05-29,12.1,8.5,0.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-05-30,14.8,5.1,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-05-31,16.8,5.5,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-06-01,14.1,10.7,2.25,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-06-02,14.7,10.2,0.7,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-06-03,14.4,9.2,0.2,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-06-04,16.3,11.9,2.1,ECMWF_IFS_HISTORICO,Provisional,Provisional_hasta_reemplazo_SIGA,2026-07-30T20:04:22+00:00
2026-06-05,15.7,12.1,0.5,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
